what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1406186358254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406186378057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187415032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1406187418186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187420641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187441963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187442724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187443782
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1406187444070
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1406187444222
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1406187444293
